x,y,theta,velocity
6.999743,-37.934459,-1.167741,
7.075966,-38.119353,-1.189292,
7.146286,-38.306557,-1.198577,
7.225903,-38.489994,-1.146296,
7.306031,-38.673235,-1.171846,
7.378947,-38.859420,-1.226453,
7.460267,-39.042130,-1.130441,
7.543931,-39.223780,-1.150254,
7.622003,-39.407883,-1.199590,
7.695436,-39.593845,-1.167018,
7.775640,-39.777054,-1.145481,
7.857102,-39.959707,-1.157873,
7.930152,-40.145808,-1.225366,
8.009011,-40.329582,-1.162603,
8.090589,-40.512181,-1.145925,
8.169530,-40.695939,-1.168790,
8.241483,-40.882485,-1.169684,
8.319520,-41.066625,-1.130056,
8.402182,-41.248717,-1.144365,
8.479068,-41.433315,-1.177072,
8.558019,-41.617062,-1.157030,
8.637110,-41.800757,-1.170907,
8.709431,-41.987099,-1.157900,
8.790623,-42.169876,-1.145279,
8.871940,-42.352584,-1.171681,
8.945911,-42.538347,-1.225366,
9.025192,-42.721942,-1.152320,
9.106189,-42.904806,-1.156174,
9.183560,-43.089216,-1.190621,
9.255007,-43.275984,-1.191032,
9.332051,-43.460535,-1.147455,
9.415289,-43.642384,-1.150014,
9.492215,-43.826973,-1.190895,
9.570163,-44.011153,-1.165192,
9.651640,-44.193787,-1.141527,
9.732161,-44.376833,-1.182789,
9.806122,-44.562649,-1.178591,
9.882939,-44.747308,-1.171957,
9.966527,-44.928956,-1.148926,
10.042464,-45.113945,-1.196244,
10.117640,-45.299268,-1.176669,
10.196340,-45.483092,-1.120892,
10.278990,-45.665162,-1.186606,
10.355089,-45.850104,-1.160176,
10.433951,-46.033898,-1.169142,
10.516389,-46.216087,-1.161184,
10.594550,-46.400136,-1.177604,
10.674141,-46.583603,-1.161580,
10.755444,-46.766309,-1.130164,
10.836466,-46.949137,-1.202033,
10.910162,-47.135056,-1.184972,
10.987772,-47.319380,-1.171035,
11.063914,-47.504289,-1.225366,
11.140458,-47.688984,-1.152935,
11.221448,-47.871852,-1.154903,
11.300013,-48.055755,-1.181264,
11.373167,-48.241852,-1.173368,
11.454604,-48.424510,-1.142860,
11.536826,-48.606826,-1.149836,
11.613818,-48.791395,-1.189776,
11.689490,-48.976419,-1.146824,
11.773223,-49.158043,-1.148116,
11.853916,-49.341029,-1.171072,
11.925732,-49.527626,-1.234142,
12.000319,-49.713185,-1.182011,
12.081552,-49.895920,-1.146848,
12.159368,-50.080121,-1.196244,
12.233772,-50.265757,-1.177850,
12.310770,-50.450341,-1.173858,
12.382828,-50.636838,-1.225519,
12.459362,-50.821591,-1.174567,
12.536648,-51.006039,-1.201990,
12.609449,-51.192306,-1.166332,
12.687870,-51.376290,-1.169665,
12.760800,-51.562429,-1.211815,
12.833045,-51.748915,-1.192585,
12.905488,-51.935331,-1.211732,
12.971953,-52.123918,-1.247709,
13.036209,-52.313314,-1.241476,
13.100242,-52.502785,-1.252065,
13.162380,-52.692886,-1.258588,
13.222919,-52.883502,-1.267952,
13.280989,-53.074884,-1.282225,
13.333561,-53.267816,-1.312663,
13.386334,-53.460723,-1.294554,
13.433807,-53.654926,-1.352612,
13.471208,-53.851389,-1.395070,
13.511809,-54.047180,-1.363063,
13.547911,-54.243844,-1.408654,
13.574654,-54.442029,-1.429877,
13.608962,-54.639039,-1.392763,
13.637659,-54.836909,-1.444305,
13.656081,-55.036017,-1.490660,
13.662358,-55.235877,-1.570796,
13.662358,-55.435877,-1.570796,
13.662358,-55.635877,-1.570796,
13.662358,-55.835877,-1.570796,
13.662358,-56.035877,-1.570796,
13.660832,-56.235848,-1.609066,
13.648420,-56.435397,-1.660149,
13.625538,-56.634040,-1.702752,
13.593711,-56.831441,-1.748356,
13.569821,-57.029654,-1.576798,
13.554664,-57.228934,-1.687021,
13.525721,-57.426806,-1.723774,
13.488292,-57.623256,-1.744835,
13.461818,-57.821465,-1.693977,
13.427760,-58.018476,-1.789044,
13.384168,-58.213667,-1.791981,
13.338874,-58.408469,-1.804510,
13.288696,-58.602050,-1.820593,
13.239493,-58.795903,-1.817307,
13.186108,-58.988609,-1.854956,
13.128935,-59.180260,-1.866337,
13.066592,-59.370283,-1.907988,
12.999771,-59.558788,-1.915933,
12.932028,-59.746966,-1.911429,
12.857934,-59.932668,-1.970845,
12.781192,-60.117348,-1.941377,
12.709504,-60.304003,-1.969830,
12.631399,-60.488122,-1.972622,
12.557130,-60.673789,-1.922663,
12.482761,-60.859405,-1.959645,
12.407440,-61.044673,-1.926533,
12.336640,-61.231692,-1.976936,
12.259856,-61.416359,-1.956780,
12.188821,-61.603277,-1.935922,
12.114068,-61.788749,-1.971273,
12.036340,-61.973026,-1.966151,
11.964851,-62.159771,-1.939555,
11.887775,-62.344321,-1.965418,
11.814059,-62.530201,-1.912728,
11.739295,-62.715640,-1.985264,
11.659798,-62.899159,-1.976074,
11.584817,-63.084562,-1.944482,
11.512145,-63.270869,-1.964148,
11.433609,-63.454795,-1.983012,
11.355960,-63.639043,-1.888472,
11.282165,-63.824817,-1.970241,
11.204875,-64.009269,-1.943641,
11.132952,-64.195847,-1.968360,
11.055929,-64.380421,-1.966315,
10.982493,-64.566423,-1.924393,
10.908114,-64.752033,-1.958923,
10.833087,-64.937420,-1.922971,
10.763008,-65.124737,-1.934509,
10.685364,-65.309045,-1.967031,
10.611404,-65.494802,-1.911673,
10.536797,-65.680318,-1.972250,
10.459412,-65.864739,-1.962437,
10.387736,-66.051408,-1.968100,
10.311686,-66.236378,-1.944863,
10.241041,-66.423465,-1.917005,
10.167163,-66.609305,-1.961337,
10.092552,-66.794859,-1.938774,
