x,y,theta,velocity
17.456802,-0.392131,0.009259,
17.656794,-0.390280,0.009259,
17.856785,-0.388428,0.009259,
18.056777,-0.386576,0.009259,
18.256768,-0.384724,0.009259,
18.456760,-0.382873,0.009259,
18.656751,-0.381021,0.009259,
18.856742,-0.379169,0.009259,
19.056734,-0.377317,0.009259,
19.256725,-0.375465,0.009259,
19.456717,-0.373614,0.009259,
19.656708,-0.371762,0.009259,
19.856700,-0.369910,0.009259,
20.056691,-0.368058,0.009259,
20.256682,-0.366207,0.009259,
20.456674,-0.364355,0.009259,
20.656665,-0.362503,0.009259,
20.856657,-0.360651,0.009259,
21.056648,-0.358800,0.009259,
21.256640,-0.356948,0.009259,
21.456631,-0.355096,0.009259,
21.656622,-0.353244,0.009259,
21.856614,-0.351392,0.009259,
22.056605,-0.349541,0.009259,
22.256597,-0.347689,0.009259,
22.456588,-0.345837,0.009259,
22.656580,-0.343985,0.009259,
22.856571,-0.342134,0.009259,
23.056562,-0.340282,0.009259,
23.256554,-0.338430,0.009259,
23.456545,-0.336578,0.009259,
23.656537,-0.334726,0.009259,
23.856528,-0.332875,0.009259,
24.056520,-0.331023,0.009259,
24.256511,-0.329171,0.009259,
24.456502,-0.327319,0.009259,
24.656494,-0.325468,0.009259,
24.856485,-0.323616,0.009259,
25.056468,-0.322777,-0.027020,
25.256395,-0.328180,-0.027020,
25.456322,-0.333584,-0.027020,
25.656249,-0.338987,-0.027020,
25.856176,-0.344391,-0.027020,
26.056103,-0.349794,-0.027020,
26.256030,-0.355197,-0.027020,
26.455957,-0.360601,-0.027020,
26.655884,-0.366004,-0.027020,
26.855811,-0.371408,-0.027020,
27.055738,-0.376811,-0.027020,
27.255665,-0.382215,-0.027020,
27.455592,-0.387618,-0.027020,
27.655519,-0.393021,-0.027020,
27.855446,-0.398425,-0.027020,
28.055373,-0.403828,-0.027020,
28.255300,-0.409232,-0.027020,
28.455227,-0.414635,-0.027020,
28.655154,-0.420039,-0.027020,
28.855081,-0.425442,-0.027020,
29.055008,-0.430845,-0.027020,
29.254935,-0.436249,-0.027020,
29.454862,-0.441652,-0.027020,
29.654789,-0.447056,-0.027020,
29.854716,-0.452459,-0.027020,
30.054643,-0.457863,-0.027020,
30.254570,-0.463266,-0.027020,
30.454497,-0.468670,-0.027020,
30.654424,-0.474073,-0.027020,
30.854350,-0.479476,-0.027020,
31.054277,-0.484880,-0.027020,
31.254234,-0.486448,0.011764,
31.454220,-0.484095,0.011764,
31.654206,-0.481742,0.011764,
31.854192,-0.479389,0.011764,
32.054178,-0.477037,0.011764,
32.254165,-0.474684,0.011764,
32.454151,-0.472331,0.011764,
32.654137,-0.469978,0.011764,
32.854123,-0.467625,0.011764,
33.054109,-0.465273,0.011764,
